Issue Type,Issue key,Issue id,Summary,Status,Created,Updated,Custom field (Severity),Project key,Project name,Project type,Project lead,Project description,Project url,Component/s,Component/s,Priority,Resolved,Custom field (When Detected),Custom field (Defect Type (TES))
Defect,SE-776,226271,SSLV3 is supported - POODLE vulnerability,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-775,226270,SSH Weak Algorithms Supported,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,GSCS Databases,,Medium,,Integration,Security
Defect,SE-774,226269,Flawed Hashing Algorithm in use by SAML,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,My Rackspace,,Medium,,Integration,Security
Defect,SE-773,226268,Information Disclosure via Error Page,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-772,226267,RAN - Invalid format,New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-771,226266,HTTP Methods - Information Disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-770,226265,Session ID  and Sensitive Information like Acc # is being passed in Url instead of cookie,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-769,226264,OpenSSH < 7.0 Multiple Vulnerabilities,New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Networks,,Medium,,Integration,Security
Defect,SE-768,226263,paymentBatches - invalid URI,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-767,226262,PaymentBatches - Information Disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-766,226261,Invalid PaymentId - Information disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-765,226260,Invalid Payment parameters value returns server error,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-764,226259,Content Type Header - Information disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-763,226258,Invalid PaymentID,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-762,226257,SSL Certificate Expiry,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:20 PM,Integration,Security
Defect,SE-761,226256,SSL Weak Cipher Suites Supported,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:29 PM,Integration,Security
Defect,SE-760,226255,Weak Diffie-Hellman Key Exchange parameters,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Identity,,Medium,23/Mar/17 5:34 PM,Integration,Security
Defect,SE-759,226254,Obsolete TLS Protocol,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Identity,,Medium,23/Mar/17 5:21 PM,Integration,Security
Defect,SE-758,226253,Make Payment (MethodId) - Internal server Error,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-757,226252,Invalid Invoice ID - Response message,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-756,226251,Redirection allowed via Host Header,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-755,226250,Improper handling of invalid string (type),New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-754,226249,PaymentId- inconsistent error messages,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-753,226248,methodValidation - invalid URI,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-752,226247,Report,New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Identity,,Medium,,Integration,Security
Defect,SE-751,226246,TLSv1.0 Protocol Supported,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-750,226245,Diffe-Hellman Modulus <=1024 (LogJam),New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-749,226244,Nginx Version (out-of-date),New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-748,226243,Improper handling of invalid string (reasonCode),New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-747,226242,Unexpected Error Message,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-746,226241,SSH Diffie-Hellman <=1024 (LogJam),New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-745,226240,TLS Diffie-Hellman <= 1024 Bits (LogJam),New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Adjustment and Credit Tool (ACT),,Medium,,Integration,Security
Defect,SE-744,226239,Missing upload functionality extension,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,My Rackspace,,Medium,14/Mar/17 4:24 PM,Integration,Security
Defect,SE-743,226238,Session Invalidated after logout.,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Runbook Automation (RBA),,Medium,,Integration,Security
Defect,SE-742,226237,MethodValidations - Internal server message,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-741,226236,Invalid Content-Type - discloses Server information,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-740,226235,Inconsistant Responses via invalid Accept Header,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-739,226234,Invalid MethodId - Information disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-738,226233,Invalid Parameters value returns server error,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-737,226232,MethodId inconsistant error messages,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Payment Services,,Medium,,Integration,Security
Defect,SE-736,226231,Missing Security attribute cookie.,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Runbook Automation (RBA),,Medium,,Integration,Security
Defect,SE-735,226230,Information Disclosure - Java Class Error,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Runbook Automation (RBA),,Medium,,Integration,Security
Defect,SE-734,226229,SSL Certificate with Wrong Hostname,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:23 PM,Integration,Security
Defect,SE-733,226228,CGI Generic Cross-Site Request Forgery Detection,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,,Integration,Security
Defect,SE-732,226227,OpenSSL 'ChangeCipherSpec' MiTM Potential Vulnerability,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:30 PM,Integration,Security
Defect,SE-731,226226,Telnet crashes agent,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Monitoring,,Medium,10/Feb/17 7:20 PM,Integration,Security
Defect,SE-730,226225,Information Disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-729,226224,Invalid Account Number - inconsistent responses,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-728,226223,HTTP Method - information Disclosure,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-727,226222,SSL Anonymous Cipher Suites Supported & TLS1.0 is accepted by server,New,17/Oct/16 6:53 PM,18/Apr/17 6:18 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,,Integration,Security
Defect,SE-726,226221,Invalid VatCode - Internal Server error,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-725,226220,Invalid vatCode - Verbose error message,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-724,226219,VatCode - empty value allowed,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-723,226218,AccountID - Verbose Error Message,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,Medium,,Integration,Security
Defect,SE-722,226217,SSH Weak Algorithms Supported - /Usage,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,17/Apr/17 4:56 PM,Integration,Security
Defect,SE-721,226216,Logout function does not terminate session,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Backup,,Medium,18/Oct/16 2:59 PM,Integration,Security
Defect,SE-720,226215,Logjam Vulnerability - SSL/TLS Diffie-Hellman Modulus = 1024 Bits,New,17/Oct/16 6:53 PM,18/Apr/17 6:19 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Servers,,Medium,,Integration,Security
Defect,SE-719,226214,SHA1 Certificate in Use,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Cloud Servers,,Medium,19/Oct/16 2:24 PM,Integration,Security
Defect,SE-718,226213,TLS Version 1.0 Protocol Detection,Closed,17/Oct/16 6:53 PM,20/Apr/17 1:57 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,20/Apr/17 1:57 PM,Integration,Security
Defect,SE-717,226212,SSH Weak Algorithms Supported,Closed,17/Oct/16 6:53 PM,20/Apr/17 1:57 PM,S2,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,Medium,20/Apr/17 1:57 PM,Integration,Security
Defect,SE-716,226211,Server is vulnerable to the OpenSSL Padding Oracle vulnerability,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,CDN as a Service,,Medium,28/Feb/17 8:48 PM,Integration,Security
Defect,SE-715,226210,SSL Version 3 Protocol Detection,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:24 PM,Integration,Security
Defect,SE-714,226209,SSL/TLS Diffie-Hellman Modulus <= 1024 Bits (Logjam),Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:30 PM,Integration,Security
Defect,SE-713,226208,SSL/TLS certificate upgrade/configuration,New,17/Oct/16 6:53 PM,18/Apr/17 6:20 PM,S2,SE,Security Engineering,software,josh8058,,,Encore Support Services,,Medium,,Integration,Security
Defect,SE-712,226207,SSL/TLS EXPORT_DHE <= 512-bit Export Cipher Suites Supported (Logjam),Closed,17/Oct/16 6:53 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:30 PM,Integration,Security
Defect,SE-711,226206,SSL Certificate Chain Contains RSA Keys Less Than 2048 bits (PCI DSS),Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:25 PM,Integration,Security
Defect,SE-710,226205,SSL/TLS EXPORT_RSA <= 512-bit Cipher Suites Supported (FREAK),Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:25 PM,Integration,Security
Defect,SE-709,226204,SSL Certificate Cannot Be Trusted,Closed,17/Oct/16 6:53 PM,18/Apr/17 6:14 PM,S2,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,Medium,17/Apr/17 4:26 PM,Integration,Security
Defect,SE-703,224839,SSL/TLS - Strong Protocols Not Supported,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Customer Ticket API (Picard),,High,02/Dec/16 3:58 PM,Integration,Security
Defect,SE-702,224838,Cloud Metrics accepts Carina tokens when adding attributes,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Cloud Metrics,,High,05/Jan/17 8:08 PM,Integration,Security
Defect,SE-701,224837,Application scripts are available under /resources,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Fast-Lane,,High,19/Jan/17 8:55 PM,Integration,Security
Defect,SE-700,224836,Vulnerable OpenSSH Versions,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Product Usage Mediation Audit Service,,High,23/Mar/17 5:58 PM,Integration,Security
Defect,SE-699,224835,Missing Authentication for Critical Function,New,12/Oct/16 7:58 PM,18/Apr/17 6:19 PM,S1,SE,Security Engineering,software,josh8058,,,Cloud Networks,,High,,Integration,Security
Defect,SE-698,224834,Man in the Middle Attack,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,High,30/Nov/16 4:38 PM,Integration,Security
Defect,SE-697,224833,Plaintext Admin Password,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,OnMetal (Teeth),,High,19/Oct/16 2:26 PM,Integration,Security
Defect,SE-696,224832,Linux Kernel TCP Sequence Number Generation Security Weakness,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-695,224831,Microsoft ASP.NET MS-DOS Device Name DoS (PCI-DSS check),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-694,224830,Microsoft Windows SMB NULL Session Authentication,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-693,224829,MS05-019: Vulnerabilities in TCP/IP Could Allow Remote Code Execution (893066) (uncredentialed check),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-692,224828,MS09-004: Vulnerability in Microsoft SQL Server Could Allow Remote Code Execution (959420) (uncredentialed check),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-691,224827,SSL Certificate Expiry,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-690,224826,Trojan Horse Detection,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-689,224825,HP System Management Homepage < 7.0 Multiple Vulnerabilities,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-688,224824,SSL RC4 Cipher Suites Supported (Bar Mitzvah),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Customer Ticket API (Picard),,High,03/Apr/17 6:17 PM,Integration,Security
Defect,SE-687,224823,Application code is available .js scripts,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:15 PM,S1,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,High,30/Nov/16 4:39 PM,Integration,Security
Defect,SE-686,224822,Stored XSS Vulnerability in Wordpress (prior to 4.2.2),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Rackspace Blog UK,,High,14/Oct/16 6:30 PM,Integration,Security
Defect,SE-684,224820,SAML Assertion TTL,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,My Rackspace,,Medium,14/Mar/17 3:38 PM,Integration,Security
Defect,SE-683,224819,Information Disclosure,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,High,02/Dec/16 4:40 PM,Integration,Security
Defect,SE-682,224818,Reflected XSS in Ticket List,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,My Rackspace,,High,14/Mar/17 4:15 PM,Integration,Security
Defect,SE-681,224817,Cross-site scripting,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,High,02/Dec/16 4:41 PM,Integration,Security
Defect,SE-680,224816,SSL Version 2 (v2) Protocol Detection,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-679,224815,Improper Authorization,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,High,02/Dec/16 4:42 PM,Integration,Security
Defect,SE-678,224814,Linux Kernel TCP Sequence Number Generation Security Weakness,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Segment Support,,High,19/Oct/16 2:18 PM,Integration,Security
Defect,SE-677,224813,Directory Traversal,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,High,19/Jan/17 8:55 PM,Integration,Security
Defect,SE-676,224812,TLS Version 1.0 Protocol Detection (PCI DSS),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Customer Billing UI,,High,30/Nov/16 4:39 PM,Integration,Security
Defect,SE-675,224811,Open SSH Vulnerabilities,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Oracle Billing & Revenue Management (BRM),,High,02/Dec/16 4:41 PM,Integration,Security
Defect,SE-673,224809,Cross-site scripting (reflected),Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,High,30/Nov/16 4:40 PM,Integration,Security
Defect,SE-672,224808,Logout Functionality - HSTS  not working,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,High,30/Nov/16 4:41 PM,Integration,Security
Defect,SE-671,224807,CVE-2015-0204: SSL/TLS 'FREAK' Vulnerability,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,GOv1,,High,09/Feb/17 12:02 AM,Integration,Security
Defect,SE-670,224806,OpenSSH < 7.0 Multiple Vulnerabilities,Closed,12/Oct/16 7:58 PM,18/Apr/17 6:14 PM,S0,SE,Security Engineering,software,josh8058,,,Provisioning Workflow Tool (PWT),,Critical,30/Nov/16 4:34 PM,Integration,Security
Defect,SE-617,220487,Redirect vulnerability in https://intelligence.rackspace.com,Closed,30/Sep/16 8:49 PM,18/Apr/17 6:13 PM,S2,SE,Security Engineering,software,josh8058,,,Intelligence,,Medium,07/Mar/17 5:11 PM,Integration,Security
Defect,SE-515,201927,Multiple Billing modules affected by Carina token vulnerability,Closed,09/Aug/16 4:47 PM,18/Apr/17 6:13 PM,S1,SE,Security Engineering,software,josh8058,,,Billing Service Layer (BSL),,High,30/Mar/17 4:10 PM,Integration,Security
Defect,SE-514,201923,Carina token is being accepted by several Encore services,Closed,09/Aug/16 4:44 PM,18/Apr/17 6:14 PM,S1,SE,Security Engineering,software,josh8058,,,Encore Support Services,,High,30/Mar/17 3:52 PM,Integration,Security
Defect,SE-456,198251,Improper Token Validation Allows Unrestricted Access for Lefty API,Closed,27/Jul/16 7:32 PM,18/Apr/17 6:14 PM,S0,SE,Security Engineering,software,josh8058,,,Customer Ticket API (Picard),,Critical,01/Dec/16 9:08 PM,Integration,Security
Defect,SE-447,196087,Broken Authorization for Cloud Metric API,Closed,21/Jul/16 6:27 PM,18/Apr/17 6:14 PM,S0,SE,Security Engineering,software,josh8058,,,Cloud Metrics,,Unprioritized,01/Dec/16 9:09 PM,Integration,Security
